"INST
CODE",INSTITUTE NAME,PLACE,DIST,COED,TYPE,"YEAR OF
ESTB",BRANCH NAME,,"OC
BOYS","OC
GIRLS","BC_A
BOYS","BC_A
GIRLS","BC_B
BOYS","BC_B
GIRLS","BC_C
BOYS","BC_C
GIRLS","BC_D
BOYS","BC_D
GIRLS","BC_E
BOYS","BC_E
GIRLS","SC
BOYS","SC
GIRLS","ST
BOYS","ST
GIRLS","EWS
GEN OU","EWS
GIRLS OU","TUITION
FEE",AFFILIATED
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,ECE,,65171,65171,96384,107109,95049,106026,101308,105631,100616,107875,96155,106785,120354,120354,118445,118445,86572,111843,65000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,EEE,,59503,101770,59503,101770,110237,110237,59503,101770,59503,101770,59503,101770,59503,101770,120964,120964,103783,103783,65000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,INF,,35957,43162,83906,83906,70276,74828,35957,43162,63032,77432,35957,43162,120748,120748,88593,96763,48233,49463,65000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CIV,,61777,61777,68011,68011,100076,100076,61777,61777,61777,61777,91629,91629,120937,120937,117143,117143,78000,78000,70000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSD,,38638,44561,80799,92213,55600,66640,38638,55200,50672,51603,55361,73322,119848,119848,67542,110855,47385,47433,70000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSE,,22793,23637,47610,65116,38617,39853,58475,58475,33926,37244,49086,49086,69096,83813,47935,58242,27488,33960,70000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSM,,37926,37926,86310,86310,49803,64201,83662,83662,47577,55417,60714,70757,116773,117366,72491,118022,46778,46778,70000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,ECE,,47418,55335,114697,114697,77018,89670,47418,76272,66794,97438,102510,112755,120575,121118,100542,119067,66442,77562,70000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,EEE,,119983,119983,119983,119983,119983,119983,119983,119983,119983,119983,119983,119983,119983,119983,119983,119983,119983,119983,70000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,INF,,29339,30650,50237,62213,52784,64299,29339,30650,48928,60323,71403,76569,117509,117509,69079,69079,35036,35036,70000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,MEC,,41651,88319,41651,88319,88955,104078,41651,88319,77922,88319,41651,88319,121229,121229,119212,119212,41651,88319,70000,JNTUH
TKRP,"TEEGALA KRISHNA REDDY
COLLEGE OF PHARMACY",MIRPET,RR,COED,PVT,2007,PHM,,58309,58309,58309,58309,58309,58309,58309,58309,58309,58309,58309,58309,119079,119079,58309,58309,58309,58309,53000,JNTUH
TMLP,TIRUMALA COLL OF PHARMACY,NIZAMABAD,NZB,COED,PVT,2008,PHM,,113143,113143,113143,113143,113143,113143,113143,113143,113143,113143,113143,113143,113143,113143,113143,113143,113143,113143,50000,JNTUH
TPCE,"TALLA PADMAVATHI COLL OF
ENGINEERING",KAZIPET,HNK,COED,PVT,2008,CIV,,120200,120200,120200,120200,120200,120200,120200,120200,120200,120200,120200,120200,120200,120200,120200,120200,120200,120200,61000,JNTUH
TPCE,"TALLA PADMAVATHI COLL OF
ENGINEERING",KAZIPET,HNK,COED,PVT,2008,CSE,,64620,90356,119788,119788,121395,121395,65787,90356,107902,107902,110838,110838,119124,120735,118237,120228,67391,107818,61000,JNTUH
TPCE,"TALLA PADMAVATHI COLL OF
ENGINEERING",KAZIPET,HNK,COED,PVT,2008,CSM,,64010,64010,64010,102908,107565,112597,64010,64010,91312,109234,64010,64010,121246,121246,117234,121029,64010,64010,61000,JNTUH
TPCE,"TALLA PADMAVATHI COLL OF
ENGINEERING",KAZIPET,HNK,COED,PVT,2008,ECE,,119498,119498,119498,119498,119498,119498,119498,119498,119498,119498,119498,119498,119498,119810,119498,119498,119498,119498,61000,JNTUH
TRPM,"TEEGALA RAMI REDDY COLL OF
PHARMACY",MIRPET,RR,COED,PVT,2006,PHM,,72883,72883,72883,72883,72883,72883,72883,72883,72883,72883,72883,72883,72883,72883,72883,72883,72883,72883,55000,JNTUH
UCPB,UNITY COLLEGE OF PHARMACY,BHONGIR,YBG,COED,PVT,2007,PHM,,74878,74878,74878,74878,74878,74878,74878,74878,74878,74878,74878,74878,74878,74878,74878,74878,74878,74878,52000,JNTUH
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,CIV,,63024,63024,77581,77581,98951,100942,63024,63024,102991,102991,110021,110021,120894,120894,117634,117634,94820,94820,86000,JNTUH
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,CSD,,56282,56282,95905,104294,77678,98324,68551,68551,70113,72500,76195,111225,118381,120742,91289,108447,79289,79289,86000,JNTUH
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,CSE,,42869,42869,74522,74522,53418,58411,42869,67180,47800,57695,62119,62119,84226,115438,73227,73227,66478,70108,86000,JNTUH
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,CSM,,45926,48368,79632,102650,62686,62686,72602,72602,64818,73152,50326,77547,102333,115992,92180,111186,79749,86279,86000,JNTUH
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,ECE,,23643,28203,96217,109430,86453,103481,23643,28203,78226,89142,84041,111513,117967,117967,91055,91055,98700,111908,86000,JNTUH
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,EEE,,61411,61411,106134,113003,114891,114891,61411,61411,100375,108386,102825,102825,121268,121374,115728,118873,61411,108021,86000,JNTUH
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,MEC,,83322,83322,83322,83322,88831,88831,83322,83322,92821,92821,104939,104939,110405,110405,120849,120849,83322,83322,86000,JNTUH
VAGP,VAGDEVI COLLEGE OF PHARMACY,HANAMKONDA,HNK,COED,PVT,1997,PHD,,61827,61827,61827,61827,61827,61827,61827,61827,61827,61827,61827,61827,111314,115530,78111,78111,61827,61827,68000,KU
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,CIV,,17156,17156,49423,49784,46467,46467,17156,95062,51697,56445,17156,39107,47140,96371,28904,64343,61189,111720,130000,OU
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,CSE,,1931,2121,4165,5583,3080,3725,5455,5455,2056,3959,5456,5456,12149,15845,10733,12032,2058,2375,130000,OU
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,CSM,,2567,2881,4921,8064,3704,4075,2567,2881,3311,4731,7323,7323,13496,13634,15747,28192,2832,2881,130000,OU
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,ECE,,6990,8024,19114,19114,9434,14941,27892,27892,12297,13100,16447,35714,31784,37223,21829,21829,8226,8582,130000,OU
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,EEE,,9025,9025,53266,53266,38697,61382,9025,26642,24406,24406,47543,47543,48254,77105,24909,34100,17360,27910,130000,OU
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,INF,,4058,4949,11227,14107,6545,8162,18445,18445,7366,9223,9846,24419,23692,25051,21108,35420,4772,4989,130000,OU
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,MEC,,29156,29156,67404,72279,72212,100571,53229,53229,36848,54855,96902,96902,58118,117168,51650,112735,82044,82044,130000,OU
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,CSC,,68484,68484,68484,85003,105228,105228,68484,68484,104630,104630,99043,99043,121061,121061,68484,68484,101047,101047,62000,JNTUH
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,CSD,,62487,62487,62487,62487,107344,107344,62487,62487,76634,76634,62487,103981,119080,119080,103431,103431,62487,62487,62000,JNTUH
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,CSE,,37532,61365,85454,93019,80562,82926,70182,70182,71477,84165,111347,111347,118700,120091,66966,120368,62538,75340,62000,JNTUH
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,CSM,,49954,49954,49954,51231,106284,106284,49954,49954,108441,108441,49954,49954,53902,53902,102897,102897,100280,100280,62000,JNTUH
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,CSO,,36498,36498,36498,36498,36498,100372,36498,36498,36498,36498,36498,36498,79899,79899,113467,113467,36498,36498,62000,JNTUH
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,ECE,,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,118280,62000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CIV,,101063,101063,101063,101063,107970,107970,101063,101063,105196,105196,101063,101063,113811,116389,119299,119299,101063,101063,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSB,,37856,37856,97353,111799,66259,78498,45018,45018,66062,66062,104778,104778,118887,120019,115926,115926,47087,54070,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSC,,4836,40889,69509,95210,58457,58457,4836,40889,42890,56129,63852,70345,81157,117082,52455,52455,41738,46244,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSD,,35244,37303,67878,87166,57625,60183,35244,103611,45791,45791,111214,111214,109221,120947,91973,99852,37327,37327,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSE,,21441,21441,53710,55503,37816,39520,55380,112824,35282,35282,55158,92688,61640,61640,40537,63668,27741,27741,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSM,,30850,30850,82464,82464,49899,55951,57846,57846,39847,53186,89808,89808,93655,108939,71239,94794,36067,38012,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,ECE,,38787,38787,95886,113475,98273,115120,72516,72516,69311,79156,94632,95570,118560,120992,79117,121010,59303,59303,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,EEE,,37380,37380,61423,61423,91432,91432,37380,37380,110257,110257,37380,37380,117158,121258,73782,73782,61269,61269,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,INF,,29929,37351,97358,108442,66047,70320,29929,41031,48626,52414,64739,92484,116714,119922,73760,119742,40447,45568,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,MEC,,46380,46380,86955,86955,84574,84574,83807,83807,110981,110981,46380,46380,74876,74876,89306,89306,46380,46380,85000,JNTUH
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,CIV,,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,64181,54000,JNTUH
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,CSE,,65372,81663,109287,110889,100853,113731,65372,81663,90110,113098,90637,108286,117370,117810,100545,118246,106563,106563,54000,JNTUH
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,CSM,,96770,100305,96770,100305,103968,103968,96770,100305,101475,111149,96770,100305,119646,119904,116216,116216,99047,100305,54000,JNTUH
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,ECE,,120908,120908,120908,120908,120908,120908,120908,120908,120908,120908,120908,120908,120908,120908,120908,120908,120908,120908,54000,JNTUH
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,EEE,,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,106331,54000,JNTUH
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,MEC,,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,110996,54000,JNTUH
VCOP,"SRI VENKATESWARA COLLEGE OF
PHARMACY",MADHAPUR,RR,COED,PVT,1995,PHD,,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,81760,75000,OU
VCOP,"SRI VENKATESWARA COLLEGE OF
PHARMACY",MADHAPUR,RR,COED,PVT,1995,PHM,,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,107180,65000,OU
VCPN,VIJAY COLL OF PHARMACY,NIZAMABAD,NZB,COED,PVT,2010,PHM,,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,82012,57000,JNTUH
VGNP,VIGNAN INST OF PHARM SCI,DESHMUKHI,YBG,COED,PVT,2006,PHM,,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,62977,55000,JNTUH
VGNT,"VIGNAN INSTITUTE OF
TECHNOLOGY AND SCI",DESHMUKHI,YBG,COED,PVT,1999,AID,,57199,57199,78500,78500,78695,101842,57199,57199,69007,75709,114918,114918,120464,120464,57199,67718,57199,59334,93000,JNTUH
VGNT,"VIGNAN INSTITUTE OF
TECHNOLOGY AND SCI",DESHMUKHI,YBG,COED,PVT,1999,CIV,,53212,53212,53212,53212,112469,112469,53212,53212,82450,82450,53212,53212,53212,76629,121377,121377,53212,53212,93000,JNTUH
VGNT,"VIGNAN INSTITUTE OF
TECHNOLOGY AND SCI",DESHMUKHI,YBG,COED,PVT,1999,CSD,,33049,36182,84752,113054,65934,83690,48420,48420,45371,59782,82960,82960,111053,116200,120048,120048,40112,42505,93000,JNTUH
VGNT,"VIGNAN INSTITUTE OF
TECHNOLOGY AND SCI",DESHMUKHI,YBG,COED,PVT,1999,CSE,,27675,27675,60750,60750,40423,62750,27675,27675,44963,44963,49189,49258,105378,111523,103621,103621,34543,34543,93000,JNTUH
VGNT,"VIGNAN INSTITUTE OF
TECHNOLOGY AND SCI",DESHMUKHI,YBG,COED,PVT,1999,CSM,,42194,46206,103514,108552,64013,86602,42194,46206,46513,62936,115137,115137,121403,121403,118661,118661,48191,50878,93000,JNTUH
VGNT,"VIGNAN INSTITUTE OF
TECHNOLOGY AND SCI",DESHMUKHI,YBG,COED,PVT,1999,ECE,,51856,57040,112058,112058,114110,114514,78650,78650,114126,114126,104347,104347,119762,119762,119847,119847,113568,113568,93000,JNTUH
VGNT,"VIGNAN INSTITUTE OF
TECHNOLOGY AND SCI",DESHMUKHI,YBG,COED,PVT,1999,EEE,,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,120237,93000,JNTUH
VGNT,"VIGNAN INSTITUTE OF
TECHNOLOGY AND SCI",DESHMUKHI,YBG,COED,PVT,1999,EIE,,101531,101531,119744,119744,109568,109568,101531,101531,101531,101531,101531,101531,107766,107766,104993,104993,107526,107526,93000,JNTUH
VGNT,"VIGNAN INSTITUTE OF
TECHNOLOGY AND SCI",DESHMUKHI,YBG,COED,PVT,1999,INF,,35773,41711,78688,92678,71973,77671,72341,72341,66780,69693,83342,83342,121132,121132,121241,121241,41435,41711,93000,JNTUH
VGNT,"VIGNAN INSTITUTE OF
TECHNOLOGY AND SCI",DESHMUKHI,YBG,COED,PVT,1999,MEC,,81752,81752,81752,81752,104832,104832,81752,81752,81752,81752,81752,81752,116327,117247,106106,106106,81752,81752,93000,JNTUH
VGSE,"VAAGESHWARI COLL OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2005,CIV,,94894,94894,113576,113576,108379,108379,111337,111337,105502,105502,94894,94894,117768,117768,94894,116750,94894,94894,55000,JNTUH
VGSE,"VAAGESHWARI COLL OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2005,CSE,,42244,43585,79493,79493,61580,61580,56463,56463,75593,75593,53340,54378,95300,114817,115542,116976,77715,77715,55000,JNTUH
VGSE,"VAAGESHWARI COLL OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2005,CSM,,58491,58491,79599,91182,86350,86350,58491,58491,83152,83152,68282,89068,112044,118787,85390,85390,109300,109300,55000,JNTUH
VGSE,"VAAGESHWARI COLL OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2005,ECE,,98698,98698,112709,112709,110791,110791,98698,115215,98791,114355,106559,109580,117827,119754,114350,115080,98698,112960,55000,JNTUH
VGSE,"VAAGESHWARI COLL OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2005,EEE,,61760,61760,68890,68890,112198,113880,61760,61760,109548,109548,61760,61760,116709,118925,61760,115349,61760,61760,55000,JNTUH
VGSE,"VAAGESHWARI COLL OF
ENGINEERING",KARIMNAGAR,KRM,COED,PVT,2005,MEC,,67483,67483,67483,117698,91452,91452,67483,67483,67483,87672,67483,67483,67483,67483,67483,104144,67483,67483,55000,JNTUH
VGSP,"VAAGESWARI COLLEGE OF
PHARMACY",KARIMNAGAR,KRM,COED,PVT,2004,PHD,,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,67521,75000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSD,,63738,63738,111032,111032,78798,79552,77011,77011,78160,83776,101950,101950,120848,120848,115382,119195,96591,96591,48000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSE,,49202,49202,80482,80482,76580,79109,56040,56040,73155,73155,88763,114731,118917,120126,114574,118465,86758,97176,48000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSM,,51637,51637,96451,109115,63951,90667,73348,73348,72968,72968,98992,105479,120020,120020,117761,117761,88801,88801,48000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,ECE,,56577,64834,108763,108763,84393,99141,79900,79900,84682,86290,108749,108749,121335,121335,108999,119946,107554,109306,48000,JNTUH
VISA,"VATHSALYA INSTITUTE OF SCI
AND TECHNOLOGY",BHONGIR,YBG,COED,PVT,2001,CSC,,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,119485,42000,JNTUH
VISA,"VATHSALYA INSTITUTE OF SCI
AND TECHNOLOGY",BHONGIR,YBG,COED,PVT,2001,CSE,,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,98494,42000,JNTUH
VITS,"SRI VISHWESWARAYA INST OF
TECHNOLOGY AND SCI",MAHABUBNAGAR,MBN,COED,PVT,1997,CIV,,65062,65062,65062,65062,65062,65062,65062,65062,65062,65062,65062,65062,92161,92161,65062,65062,65062,65062,55000,JNTUH
VITS,"SRI VISHWESWARAYA INST OF
TECHNOLOGY AND SCI",MAHABUBNAGAR,MBN,COED,PVT,1997,CSE,,54068,57945,59471,89769,106079,106079,54068,57945,83965,92720,107951,107951,114070,114070,117550,117550,54068,57945,55000,JNTUH
VITS,"SRI VISHWESWARAYA INST OF
TECHNOLOGY AND SCI",MAHABUBNAGAR,MBN,COED,PVT,1997,ECE,,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,121237,55000,JNTUH
VITS,"SRI VISHWESWARAYA INST OF
TECHNOLOGY AND SCI",MAHABUBNAGAR,MBN,COED,PVT,1997,EEE,,107162,107162,107162,109358,107162,107162,107162,107162,107162,107162,107162,107162,107162,107162,107162,107162,107162,107162,55000,JNTUH
VJEC,"V N R VIGNANA JYOTHI
INSTITUTE OF ENGG AND TECH",BACHUPALLY,MDL,COED,PVT,1995,AID,,3654,3659,8281,12678,5063,5063,3654,3659,4678,6357,11027,38369,19987,29021,22792,22792,3929,5056,131000,JNTUH
VJEC,"V N R VIGNANA JYOTHI
INSTITUTE OF ENGG AND TECH",BACHUPALLY,MDL,COED,PVT,1995,AUT,,97759,97759,102059,102059,99863,99863,97759,97759,120681,120681,97759,97759,117915,119424,102500,119513,97759,97759,131000,JNTUH
VJEC,"V N R VIGNANA JYOTHI
INSTITUTE OF ENGG AND TECH",BACHUPALLY,MDL,COED,PVT,1995,CIV,,21883,21883,70302,87993,65266,88762,51948,51948,51001,72852,34183,105179,62763,120840,39913,104403,110271,110271,131000,JNTUH
VJEC,"V N R VIGNANA JYOTHI
INSTITUTE OF ENGG AND TECH",BACHUPALLY,MDL,COED,PVT,1995,CSB,,3885,5059,10451,11153,6436,7042,3885,5059,7032,7032,15307,15307,23480,27658,23574,33007,4672,5943,131000,JNTUH
VJEC,"V N R VIGNANA JYOTHI
INSTITUTE OF ENGG AND TECH",BACHUPALLY,MDL,COED,PVT,1995,CSC,,3550,3641,6909,10580,5914,6659,3550,12274,4748,6257,10106,10106,20140,26046,15695,17997,4011,4011,131000,JNTUH
VJEC,"V N R VIGNANA JYOTHI
INSTITUTE OF ENGG AND TECH",BACHUPALLY,MDL,COED,PVT,1995,CSD,,3395,3526,6198,9563,5305,5790,8820,8820,4993,5645,9701,10006,19853,28910,23667,27566,3879,3879,131000,JNTUH
VJEC,"V N R VIGNANA JYOTHI
INSTITUTE OF ENGG AND TECH",BACHUPALLY,MDL,COED,PVT,1995,CSE,,2305,2305,5554,6907,3272,3459,5336,5336,3422,4098,6050,6050,11975,13346,12785,12857,2601,2601,131000,JNTUH
VJEC,"V N R VIGNANA JYOTHI
INSTITUTE OF ENGG AND TECH",BACHUPALLY,MDL,COED,PVT,1995,CSM,,2779,3093,6119,8826,4621,4852,5414,5414,4311,5043,7738,7738,15536,25996,19450,21854,3246,3339,131000,JNTUH
